Date,Open,High,Low,Close,Adj Close,Volume,Tesla Trend,Musk Trend,GM Trend,EV Trend,Coronavirus Trend,Month,Day of the Month,Day of the Week,Day of the Year,Year
2021-01-22,834.309998,848.0,828.619995,846.640015,846.640015,20066500.0,36.52,10.58,50.4,38.43,2.88,1,22,4,22,2021
2021-01-25,855.0,900.400024,838.820007,880.799988,880.799988,41173400.0,42.33,8.280000000000001,52.56,44.73,3.12,1,25,0,25,2021
2021-01-26,891.380005,895.900024,871.599976,883.090027,883.090027,23131600.0,44.82,14.26,52.56,63.0,2.92,1,26,1,26,2021
2021-01-27,870.349976,891.5,858.659973,864.159973,864.159973,27334000.0,60.59,21.62,54.72,49.14,2.84,1,27,2,27,2021
2021-01-28,820.0,848.0,801.0,835.429993,835.429993,26378000.0,79.67999999999999,24.84,58.32,56.7,2.76,1,28,3,28,2021
2021-01-29,830.0,842.409973,780.099976,793.530029,793.530029,34990800.0,58.93,32.660000000000004,61.2,61.11,2.92,1,29,4,29,2021
2021-02-01,814.289978,842.0,795.559998,839.809998,839.809998,25391400.0,56.940000000000005,32.39,47.61,55.89,2.88,2,1,0,32,2021
2021-02-02,844.679993,880.5,842.200012,872.789978,872.789978,24346200.0,53.04,29.52,48.99,62.370000000000005,2.91,2,2,1,33,2021
2021-02-03,877.02002,878.080017,853.059998,854.690002,854.690002,18343500.0,49.92,26.24,52.44,81.0,3.0,2,3,2,34,2021
2021-02-04,855.0,856.5,833.419983,849.98999,849.98999,15812700.0,44.46,41.0,53.81999999999999,71.28,2.97,2,4,3,35,2021
2021-02-05,845.0,864.77002,838.969971,852.22998,852.22998,18566600.0,44.46,25.01,49.67999999999999,71.28,2.76,2,5,4,36,2021
2021-02-08,869.669983,877.77002,854.75,863.419983,863.419983,20161700.0,53.82,38.13,69.0,66.42,2.67,2,8,0,39,2021
2021-02-09,855.119995,859.799988,841.75,849.460022,849.460022,15157700.0,47.58,27.06,53.13,63.99,2.82,2,9,1,40,2021
2021-02-10,843.640015,844.820007,800.02002,804.820007,804.820007,36216100.0,46.02,24.6,60.03,73.71000000000001,2.64,2,10,2,41,2021
2021-02-11,812.440002,829.880005,801.72998,811.659973,811.659973,21622800.0,42.9,24.6,46.92,62.370000000000005,2.61,2,11,3,42,2021
2021-02-12,801.26001,817.330017,785.330017,816.119995,816.119995,23768300.0,46.02,25.01,42.78,47.790000000000006,2.52,2,12,4,43,2021
2021-02-16,818.0,821.0,792.440002,796.219971,796.219971,19802300.0,43.68,17.63,42.78,48.6,2.4,2,16,1,47,2021
2021-02-17,779.090027,799.840027,762.01001,798.150024,798.150024,25996500.0,47.58,17.63,43.47,47.790000000000006,2.34,2,17,2,48,2021
2021-02-18,780.900024,794.690002,776.27002,787.380005,787.380005,17957100.0,46.8,18.45,44.16,51.03,2.37,2,18,3,49,2021
2021-02-19,795.0,796.789978,777.369995,781.299988,781.299988,18958300.0,45.24,18.86,41.4,61.56,2.13,2,19,4,50,2021
2021-02-22,762.640015,768.5,710.200012,714.5,714.5,37269700.0,50.7,17.22,40.71,52.650000000000006,2.52,2,22,0,53,2021
2021-02-23,662.130005,713.609985,619.0,698.840027,698.840027,66606900.0,78.0,20.09,42.09,46.17,2.31,2,23,1,54,2021
2021-02-24,711.849976,745.0,694.169983,742.02002,742.02002,36767000.0,56.16,19.68,46.92,63.99,2.31,2,24,2,55,2021
2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900.0,49.92,18.86,48.99,55.89,2.16,2,25,3,56,2021
2021-02-26,700.0,706.700012,659.51001,675.5,675.5,41089200.0,51.48,14.76,41.4,44.55,2.07,2,26,4,57,2021
2021-03-01,690.109985,719.0,685.049988,718.429993,718.429993,27136200.0,51.06,6.38,64.02,35.36,2.46,3,1,0,60,2021
2021-03-02,718.280029,721.109985,685.0,686.440002,686.440002,23732200.0,51.06,6.16,63.36,53.720000000000006,2.88,3,2,1,61,2021
2021-03-03,687.98999,700.700012,651.710022,653.200012,653.200012,30208000.0,49.58,7.48,62.7,48.96,3.0,3,3,2,62,2021
2021-03-04,655.799988,668.450012,600.0,621.440002,621.440002,65919500.0,56.98,8.14,60.06,68.0,2.61,3,4,3,63,2021
2021-03-05,626.059998,627.840027,539.48999,597.950012,597.950012,89396500.0,74.0,22.0,59.400000000000006,27.880000000000003,2.34,3,5,4,64,2021
2021-03-08,600.549988,620.130005,558.789978,563.0,563.0,51787000.0,61.42,7.7,62.7,44.88,2.43,3,8,0,67,2021
2021-03-09,608.179993,678.090027,595.210022,673.580017,673.580017,67523300.0,69.56,7.48,62.040000000000006,40.120000000000005,2.46,3,9,1,68,2021
2021-03-10,700.299988,717.849976,655.059998,668.059998,668.059998,60605700.0,60.68,6.6,63.36,40.120000000000005,2.55,3,10,2,69,2021
2021-03-11,699.400024,702.5,677.179993,699.599976,699.599976,36253900.0,55.5,5.94,60.720000000000006,39.440000000000005,2.46,3,11,3,70,2021
2021-03-12,670.0,694.880005,666.140015,693.72998,693.72998,33583800.0,55.5,5.5,66.0,46.92,2.31,3,12,4,71,2021
2021-03-15,694.090027,713.179993,684.039978,707.940002,707.940002,29335600.0,50.32,5.72,60.720000000000006,44.88,2.55,3,15,0,74,2021
2021-03-16,703.349976,707.919983,671.0,676.880005,676.880005,32195700.0,49.58,6.16,63.36,46.92,2.61,3,16,1,75,2021
2021-03-17,656.869995,703.72998,651.01001,701.809998,701.809998,40372500.0,48.84,4.84,60.720000000000006,41.48,2.19,3,17,2,76,2021
2021-03-18,684.289978,689.22998,652.0,653.159973,653.159973,33224800.0,47.36,6.16,65.34,38.080000000000005,2.19,3,18,3,77,2021
2021-03-19,646.599976,657.22998,624.619995,654.869995,654.869995,42894000.0,48.84,4.84,60.720000000000006,40.8,2.19,3,19,4,78,2021
2021-03-22,684.590027,699.619995,668.75,670.0,670.0,39512200.0,51.8,5.28,60.06,50.32,2.22,3,22,0,81,2021
2021-03-23,675.77002,677.799988,657.51001,662.159973,662.159973,30491900.0,49.58,4.62,61.38,44.2,2.31,3,23,1,82,2021
2021-03-24,667.909973,668.02002,630.109985,630.27002,630.27002,33795200.0,50.32,5.06,61.38,46.92,2.28,3,24,2,83,2021
2021-03-25,613.0,645.5,609.5,640.390015,640.390015,39224900.0,48.1,4.4,58.74,40.8,2.19,3,25,3,84,2021
2021-03-26,641.869995,643.820007,599.890015,618.710022,618.710022,33852800.0,49.58,5.5,58.080000000000005,31.28,2.13,3,26,4,85,2021
2021-03-29,615.640015,616.47998,596.02002,611.289978,611.289978,28637000.0,48.84,3.96,61.38,38.080000000000005,2.43,3,29,0,88,2021
2021-03-30,601.75,637.659973,591.01001,635.619995,635.619995,39432400.0,49.58,5.28,59.400000000000006,46.24,2.61,3,30,1,89,2021
2021-03-31,646.619995,672.0,641.109985,667.929993,667.929993,33337300.0,50.32,5.28,58.74,51.00000000000001,2.25,3,31,2,90,2021
2021-04-01,688.369995,692.419983,659.419983,661.75,661.75,35298400.0,55.48,8.84,58.56,63.84,1.68,4,1,3,91,2021
2021-04-05,707.710022,708.159973,684.700012,691.049988,691.049988,41842800.0,58.4,7.0200000000000005,61.0,57.0,1.86,4,5,0,95,2021
2021-04-06,690.299988,696.549988,681.369995,691.619995,691.619995,28271800.0,51.83,7.28,58.56,58.52,2.0,4,6,1,96,2021
2021-04-07,687.0,691.380005,667.840027,670.969971,670.969971,26309400.0,51.1,7.28,59.17,60.8,1.86,4,7,2,97,2021
2021-04-08,677.380005,689.549988,671.650024,683.799988,683.799988,23924300.0,49.64,7.0200000000000005,57.34,76.0,1.66,4,8,3,98,2021
2021-04-09,677.77002,680.969971,669.429993,677.02002,677.02002,21437100.0,48.91,7.800000000000001,55.51,44.84,1.58,4,9,4,99,2021
2021-04-12,685.700012,704.799988,682.090027,701.97998,701.97998,29135700.0,50.37,8.84,57.95,56.24,1.7,4,12,0,102,2021
2021-04-13,712.700012,763.0,710.659973,762.320007,762.320007,44652800.0,56.21,9.62,57.34,63.84,1.7,4,13,1,103,2021
2021-04-14,770.700012,780.789978,728.030029,732.22998,732.22998,49017400.0,52.56,11.18,59.17,45.6,1.54,4,14,2,104,2021
2021-04-15,743.099976,743.690002,721.309998,738.849976,738.849976,27848900.0,51.1,11.44,56.73,58.52,1.68,4,15,3,105,2021
2021-04-16,728.650024,749.409973,724.599976,739.780029,739.780029,27979500.0,51.1,26.0,56.73,59.28,1.6,4,16,4,106,2021
2021-04-19,719.599976,725.400024,691.799988,714.630005,714.630005,39686200.0,73.0,12.48,57.34,51.68,1.56,4,19,0,109,2021
2021-04-20,717.419983,737.25,710.690002,718.98999,718.98999,35609000.0,61.32,16.900000000000002,53.68,54.72,1.56,4,20,1,110,2021
2021-04-21,704.77002,744.840027,698.0,744.119995,744.119995,31215500.0,52.56,10.4,56.12,63.84,1.52,4,21,2,111,2021
2021-04-22,741.5,753.77002,718.039978,719.690002,719.690002,35590300.0,54.02,9.88,56.12,75.24,1.6,4,22,3,112,2021
2021-04-23,719.799988,737.359985,715.460022,729.400024,729.400024,28370000.0,52.56,11.44,54.29,48.64,1.62,4,23,4,113,2021
2021-04-26,741.0,749.299988,732.609985,738.200012,738.200012,31038500.0,67.89,14.04,58.56,57.76,1.66,4,26,0,116,2021
2021-04-27,717.960022,724.0,703.349976,704.73999,704.73999,29437000.0,63.51,13.52,55.51,56.24,1.8,4,27,1,117,2021
2021-04-28,696.409973,708.5,693.599976,694.400024,694.400024,22271000.0,53.29,17.16,57.34,60.04,1.66,4,28,2,118,2021
2021-04-29,699.51001,702.25,668.5,677.0,677.0,28845400.0,52.56,12.74,57.95,56.24,1.56,4,29,3,119,2021
2021-04-30,667.590027,715.469971,666.140015,709.440002,709.440002,40758700.0,50.37,12.74,59.17,53.2,1.48,4,30,4,120,2021
2021-05-03,703.799988,706.0,680.5,684.900024,684.900024,27043100.0,44.73,4.83,57.99999999999999,57.8,2.0,5,3,0,123,2021
2021-05-04,678.940002,683.450012,657.700012,673.599976,673.599976,29739300.0,43.31,5.52,49.88,61.2,1.92,5,4,1,124,2021
2021-05-05,681.059998,685.299988,667.340027,670.940002,670.940002,21901900.0,41.18,6.209999999999999,54.52,50.15,1.8,5,5,2,125,2021
2021-05-06,680.76001,681.02002,650.0,663.539978,663.539978,27784600.0,42.6,4.83,52.2,54.4,1.76,5,6,3,126,2021
2021-05-07,665.799988,690.0,660.219971,672.369995,672.369995,23469200.0,43.31,7.59,47.56,54.4,1.82,5,7,4,127,2021
2021-05-10,664.900024,665.049988,627.609985,629.039978,629.039978,31392400.0,47.57,18.63,52.2,40.8,1.88,5,10,0,130,2021
2021-05-11,599.23999,627.099976,595.599976,617.200012,617.200012,46503900.0,55.38,8.969999999999999,48.72,62.05,1.84,5,11,1,131,2021
2021-05-12,602.48999,620.409973,586.77002,589.890015,589.890015,33823600.0,58.22,7.59,50.46,82.45,1.72,5,12,2,132,2021
2021-05-13,601.539978,606.460022,559.650024,571.690002,571.690002,44184900.0,71.0,9.66,50.46,59.5,1.86,5,13,3,133,2021
2021-05-14,583.409973,592.869995,570.460022,589.73999,589.73999,33370900.0,55.38,7.59,46.98,59.5,2.0,5,14,4,134,2021
2021-05-17,575.549988,589.72998,561.200012,576.830017,576.830017,32390400.0,50.41,6.209999999999999,47.56,73.95,1.8,5,17,0,137,2021
2021-05-18,568.0,596.25,563.380005,577.869995,577.869995,36830600.0,51.12,3.45,52.78,76.5,1.84,5,18,1,138,2021
2021-05-19,552.549988,566.210022,546.97998,563.460022,563.460022,39578400.0,50.41,5.52,48.13999999999999,72.25,1.74,5,19,2,139,2021
2021-05-20,575.0,588.849976,571.070007,586.780029,586.780029,30821100.0,51.83,4.14,49.88,85.0,1.7,5,20,3,140,2021
2021-05-21,596.109985,596.679993,580.0,580.880005,580.880005,26030600.0,49.7,3.45,48.13999999999999,76.5,1.6,5,21,4,141,2021
2021-05-24,581.599976,614.47998,573.650024,606.440002,606.440002,34558100.0,48.99,3.45,48.72,76.5,1.68,5,24,0,144,2021
2021-05-25,607.309998,613.98999,595.710022,604.690002,604.690002,28005900.0,46.86,2.76,48.13999999999999,63.75,1.68,5,25,1,145,2021
2021-05-26,607.559998,626.169983,601.5,619.130005,619.130005,28639300.0,45.44,2.07,51.04,70.55,1.58,5,26,2,146,2021
2021-05-27,620.23999,631.130005,616.210022,630.849976,630.849976,26370600.0,46.15,2.07,49.88,63.75,1.56,5,27,3,147,2021
2021-05-28,628.5,635.590027,622.380005,625.219971,625.219971,22737000.0,46.15,2.07,49.88,63.75,1.44,5,28,4,148,2021
2021-06-01,627.799988,633.799988,620.549988,623.900024,623.900024,18084900.0,52.0,9.8,50.73,53.28,1.0,6,1,1,152,2021
2021-06-02,620.130005,623.359985,599.140015,605.119995,605.119995,23302800.0,52.65,10.4,51.87,74.0,1.0,6,2,2,153,2021
2021-06-03,601.799988,604.549988,571.219971,572.840027,572.840027,30111900.0,53.95,10.8,52.44,71.78,0.97,6,3,3,154,2021
2021-06-04,579.710022,600.609985,577.200012,599.049988,599.049988,24036900.0,57.2,20.0,54.72,59.94,0.95,6,4,4,155,2021
2021-06-07,591.830017,610.0,582.880005,605.130005,605.130005,22543700.0,51.35,14.4,52.44,44.4,0.84,6,7,0,158,2021
2021-06-08,623.01001,623.090027,595.5,603.590027,603.590027,26053400.0,53.3,10.6,51.3,57.72,0.86,6,8,1,159,2021
2021-06-09,602.169983,611.789978,597.630005,598.780029,598.780029,16584600.0,50.05,9.8,51.87,57.72,0.86,6,9,2,160,2021
2021-06-10,603.880005,616.590027,600.5,610.119995,610.119995,23919600.0,52.65,9.0,49.02,59.2,0.85,6,10,3,161,2021
2021-06-11,610.22998,612.559998,601.52002,609.890015,609.890015,16205300.0,65.0,9.4,51.87,65.86,0.85,6,11,4,162,2021
2021-06-14,612.22998,625.48999,609.179993,617.690002,617.690002,20424000.0,52.0,10.6,50.73,63.64,0.8300000000000001,6,14,0,165,2021
2021-06-15,616.690002,616.789978,598.22998,599.359985,599.359985,17764100.0,50.7,7.4,51.3,62.16,0.86,6,15,1,166,2021
2021-06-16,597.539978,608.5,593.5,604.869995,604.869995,22144100.0,50.05,7.6,56.99999999999999,52.54,0.88,6,16,2,167,2021
2021-06-17,601.890015,621.469971,601.340027,616.599976,616.599976,22701400.0,52.65,8.0,54.72,56.24,0.8,6,17,3,168,2021
2021-06-18,613.369995,628.349976,611.799988,623.309998,623.309998,24560900.0,54.6,7.4,50.73,57.72,0.79,6,18,4,169,2021
2021-06-21,624.47998,631.390015,608.880005,620.830017,620.830017,24812700.0,48.1,8.6,50.73,65.86,0.77,6,21,0,172,2021
2021-06-22,618.25,628.570007,615.5,623.710022,623.710022,19158900.0,50.7,8.200000000000001,51.3,49.58,0.8300000000000001,6,22,1,173,2021
2021-06-23,632.0,657.200012,630.039978,656.570007,656.570007,31099200.0,52.0,6.4,53.01,65.86,0.8300000000000001,6,23,2,174,2021
2021-06-24,674.98999,697.619995,667.609985,679.820007,679.820007,45982400.0,58.5,6.6000000000000005,51.3,51.06,0.76,6,24,3,175,2021
2021-06-25,689.580017,693.809998,668.700012,671.869995,671.869995,32496700.0,55.25,9.4,53.01,49.58,0.74,6,25,4,176,2021
2021-06-28,671.640015,694.700012,670.320007,688.719971,688.719971,21628200.0,52.65,9.2,50.73,56.98,0.81,6,28,0,179,2021
2021-06-29,684.650024,687.51001,675.890015,680.76001,680.76001,17381300.0,54.6,8.6,50.73,70.3,0.8200000000000001,6,29,1,180,2021
2021-06-30,679.77002,692.809998,678.140015,679.700012,679.700012,18924900.0,50.7,7.2,54.15,65.12,0.79,6,30,2,181,2021
2021-07-01,683.919983,687.98999,672.799988,677.919983,677.919983,18634500.0,52.08,9.36,51.87,54.27,1.18,7,1,3,182,2021
2021-07-02,678.97998,700.0,673.26001,678.900024,678.900024,27054500.0,55.18,10.08,53.58,47.57,1.24,7,2,4,183,2021
2021-07-06,681.710022,684.0,651.400024,659.580017,659.580017,23284500.0,52.7,9.72,53.58,57.620000000000005,1.26,7,6,1,187,2021
2021-07-07,664.27002,665.700012,638.320007,644.650024,644.650024,18792000.0,51.46,9.0,52.44,50.92,1.22,7,7,2,188,2021
2021-07-08,628.369995,654.429993,620.460022,652.809998,652.809998,22773300.0,52.7,9.54,53.01,56.28,1.32,7,8,3,189,2021
2021-07-09,653.179993,658.909973,644.690002,656.950012,656.950012,18140500.0,51.46,11.52,53.01,58.290000000000006,1.3,7,9,4,190,2021
2021-07-12,662.200012,687.23999,662.159973,685.700012,685.700012,25927000.0,53.94,11.52,55.85999999999999,48.24,1.3,7,12,0,193,2021
2021-07-13,686.320007,693.280029,666.299988,668.539978,668.539978,20966100.0,54.56,10.98,54.15,49.580000000000005,1.32,7,13,1,194,2021
2021-07-14,670.75,678.609985,652.840027,653.380005,653.380005,21641200.0,51.46,10.26,53.01,43.55,1.4,7,14,2,195,2021
2021-07-15,658.390015,666.140015,637.880005,650.599976,650.599976,20209600.0,51.46,9.9,55.28999999999999,56.95,1.42,7,15,3,196,2021
2021-07-16,654.679993,656.700012,642.200012,644.219971,644.219971,16371000.0,51.46,7.92,52.44,57.620000000000005,1.58,7,16,4,197,2021
2021-07-19,629.890015,647.200012,621.289978,646.219971,646.219971,21297100.0,50.84,11.7,52.44,48.24,1.66,7,19,0,200,2021
2021-07-20,651.98999,662.390015,640.5,660.5,660.5,15487100.0,51.46,18.0,54.15,45.56,1.66,7,20,1,201,2021
2021-07-21,659.609985,664.859985,650.289978,655.289978,655.289978,13953300.0,48.98,15.48,50.16,67.0,1.62,7,21,2,202,2021
2021-07-22,656.440002,662.169983,644.599976,649.26001,649.26001,15105700.0,50.84,11.7,51.3,47.57,1.74,7,22,3,203,2021
2021-07-23,646.359985,648.799988,637.299988,643.380005,643.380005,14604900.0,52.7,10.62,54.15,50.25,1.66,7,23,4,204,2021
2021-07-26,650.969971,668.200012,647.109985,657.619995,657.619995,25336600.0,62.0,10.44,52.44,61.64,1.74,7,26,0,207,2021
2021-07-27,663.400024,666.5,627.23999,644.780029,644.780029,32813300.0,58.9,9.54,56.99999999999999,47.57,1.82,7,27,1,208,2021
2021-07-28,647.0,654.969971,639.400024,646.97998,646.97998,16006600.0,51.46,7.92,52.44,58.96,2.0,7,28,2,209,2021
2021-07-29,649.789978,683.690002,648.799988,677.349976,677.349976,30394600.0,50.84,8.28,53.01,42.21,1.9,7,29,3,210,2021
2021-07-30,671.76001,697.530029,669.0,687.200012,687.200012,29600500.0,50.22,8.1,53.58,32.160000000000004,1.94,7,30,4,211,2021
2021-08-02,700.0,726.940002,698.400024,709.669983,709.669983,33615800.0,47.74,9.0,47.2,40.15,1.8,8,2,0,214,2021
2021-08-03,719.0,722.650024,701.01001,709.73999,709.73999,21620300.0,47.12,9.9,50.74,48.18,1.94,8,3,1,215,2021
2021-08-04,711.0,724.900024,708.929993,710.919983,710.919983,17002600.0,46.5,11.4,59.0,53.29,2.0,8,4,2,216,2021
2021-08-05,716.0,720.950012,711.409973,714.630005,714.630005,12919600.0,47.12,9.3,48.97,72.27,1.82,8,5,3,217,2021
2021-08-06,711.900024,716.330017,697.630005,699.099976,699.099976,15576200.0,47.12,9.15,46.02,62.78,1.82,8,6,4,218,2021
2021-08-09,710.169983,719.030029,705.130005,713.76001,713.76001,14715300.0,47.12,11.55,46.61,72.27,1.82,8,9,0,221,2021
2021-08-10,713.98999,716.590027,701.880005,709.98999,709.98999,13432300.0,47.12,11.4,47.2,64.24,1.96,8,10,1,222,2021
2021-08-11,712.710022,715.179993,704.210022,707.820007,707.820007,9800600.0,44.02,9.75,47.2,73.0,1.84,8,11,2,223,2021
2021-08-12,706.340027,722.799988,699.400024,722.25,722.25,17459100.0,44.64,10.35,44.25,55.48,1.78,8,12,3,224,2021
2021-08-13,723.710022,729.900024,714.340027,717.169983,717.169983,16698900.0,46.5,10.35,44.84,43.07,1.74,8,13,4,225,2021
2021-08-16,705.070007,709.5,676.400024,686.169983,686.169983,22677400.0,47.74,9.15,47.2,57.67,1.7,8,16,0,228,2021
2021-08-17,672.659973,674.580017,648.840027,665.710022,665.710022,23721300.0,47.74,8.25,45.43,41.61,1.7,8,17,1,229,2021
2021-08-18,669.75,695.77002,669.349976,688.98999,688.98999,20349400.0,45.26,7.8,46.61,41.61,1.7,8,18,2,230,2021
2021-08-19,678.210022,686.549988,667.590027,673.469971,673.469971,14313500.0,48.36,8.85,47.2,45.26,1.64,8,19,3,231,2021
2021-08-20,682.849976,692.130005,673.700012,680.26001,680.26001,14781800.0,62.0,13.2,48.38,30.66,1.66,8,20,4,232,2021
2021-08-23,685.440002,712.130005,680.75,706.299988,706.299988,20264900.0,50.84,10.2,51.33,43.8,1.58,8,23,0,235,2021
2021-08-24,710.679993,715.219971,702.640015,708.48999,708.48999,13083100.0,47.12,10.5,51.92,38.69,1.7,8,24,1,236,2021
2021-08-25,707.030029,716.969971,704.0,711.200012,711.200012,12645600.0,44.64,10.2,46.61,53.29,1.64,8,25,2,237,2021
2021-08-26,708.309998,715.400024,697.619995,701.159973,701.159973,13214300.0,45.88,9.15,48.97,44.53,1.62,8,26,3,238,2021
2021-08-27,705.0,715.0,702.099976,711.919983,711.919983,13762100.0,45.88,8.7,44.25,37.23,1.58,8,27,4,239,2021
2021-08-30,714.719971,731.0,712.72998,730.909973,730.909973,18604200.0,43.4,7.649999999999999,45.43,40.15,1.44,8,30,0,242,2021
2021-08-31,733.0,740.390015,726.440002,735.719971,735.719971,20855400.0,44.64,7.8,46.61,51.1,1.54,8,31,1,243,2021
2021-09-01,734.080017,741.98999,731.27002,734.090027,734.090027,13204300.0,48.45,3.24,56.99999999999999,47.61,1.96,9,1,2,244,2021
2021-09-02,734.5,740.969971,730.539978,732.390015,732.390015,12777300.0,49.02,2.88,56.42999999999999,44.16,1.9,9,2,3,245,2021
2021-09-03,732.25,734.0,724.200012,733.570007,733.570007,15246100.0,51.3,3.42,54.72,39.33,1.94,9,3,4,246,2021
2021-09-07,740.0,760.200012,739.26001,752.919983,752.919983,20039800.0,55.28999999999999,3.24,53.58,50.37,2.0,9,7,1,250,2021
2021-09-08,761.580017,764.450012,740.77002,753.869995,753.869995,18793000.0,51.3,3.06,53.58,48.3,1.98,9,8,2,251,2021
2021-09-09,753.409973,762.099976,751.630005,754.859985,754.859985,14077700.0,51.87,2.52,56.42999999999999,37.26,1.88,9,9,3,252,2021
2021-09-10,759.599976,762.609985,734.52002,736.27002,736.27002,15114300.0,52.44,2.7,53.58,41.4,1.88,9,10,4,253,2021
2021-09-13,740.210022,744.780029,708.849976,743.0,743.0,22952500.0,53.58,3.06,55.85999999999999,50.37,1.72,9,13,0,256,2021
2021-09-14,742.570007,754.469971,736.400024,744.48999,744.48999,18524900.0,52.44,4.14,50.73,50.37,1.78,9,14,1,257,2021
2021-09-15,745.0,756.859985,738.359985,755.830017,755.830017,15357700.0,51.3,4.32,54.72,48.3,1.78,9,15,2,258,2021
2021-09-16,752.830017,758.909973,747.609985,756.98999,756.98999,13923400.0,53.01,5.04,54.15,62.1,1.64,9,16,3,259,2021
2021-09-17,757.150024,761.039978,750.0,759.48999,759.48999,28204200.0,55.28999999999999,4.32,55.28999999999999,51.74999999999999,1.6,9,17,4,260,2021
2021-09-20,734.559998,742.0,718.619995,730.169983,730.169983,24757700.0,53.58,4.5,53.01,59.34,1.62,9,20,0,263,2021
2021-09-21,734.789978,744.73999,730.440002,739.380005,739.380005,16330700.0,50.73,3.78,55.85999999999999,35.879999999999995,1.62,9,21,1,264,2021
2021-09-22,743.530029,753.669983,739.119995,751.940002,751.940002,15126300.0,49.59,3.24,55.85999999999999,48.99,1.66,9,22,2,265,2021
2021-09-23,755.0,758.200012,747.919983,753.640015,753.640015,11947500.0,49.59,3.06,49.59,51.06,1.6,9,23,3,266,2021
2021-09-24,745.890015,774.799988,744.559998,774.390015,774.390015,21373000.0,53.58,15.48,49.02,45.54,1.5,9,24,4,267,2021
2021-09-27,773.119995,799.0,769.309998,791.359985,791.359985,28070700.0,56.42999999999999,6.3,51.87,41.4,1.44,9,27,0,270,2021
